Date(Y.YYY),Rain(mm)
1983.418,3.3
1983.421,0.2
1983.423,0.2
1983.426,2.4
1983.429,0
1983.432,0
1983.434,0
1983.437,0
1983.44,0
1983.442,0
1983.445,0
1983.448,0
1983.451,0.5
1983.453,0
1983.456,0.3
1983.459,0
1983.462,0
1983.464,0
1983.467,0
1983.47,0
1983.473,5.4
1983.475,13.4
1983.478,0
1983.481,0
1983.484,0
1983.486,0
1983.489,0
1983.492,3.6
1983.495,0
1983.497,0
1983.5,0
1983.503,0
1983.505,0
1983.508,0
1983.511,0
1983.514,0
1983.516,0
1983.519,0
1983.522,0
1983.525,0
1983.527,0
1983.53,0
1983.533,0
1983.536,0
1983.538,0
1983.541,0
1983.544,0
1983.547,0
1983.549,0
1983.552,0
1983.555,11
1983.558,2.3
1983.56,13.9
1983.563,0
1983.566,0
1983.568,0
1983.571,0
1983.574,0
1983.577,0
1983.579,6.6
1983.582,1.3
1983.585,0
1983.588,0
1983.59,0
1983.593,0
1983.596,0
1983.599,0
1983.601,0
1983.604,0
1983.607,0
1983.61,0
1983.612,0
1983.615,0
1983.618,0
1983.621,0
1983.623,0
1983.626,0
1983.629,0
1983.632,0.7
1983.634,0
1983.637,1.9
1983.64,8.9
1983.642,0
1983.645,0
1983.648,0
1983.651,0
1983.653,0
1983.656,0.2
1983.659,0
1983.662,0
1983.664,4.4
1983.667,0.1
1983.67,2.8
1983.673,0
1983.675,0
1983.678,0
1983.681,0
1983.684,0
1983.686,1.3
1983.689,5.4
1983.692,4.2
1983.695,0
1983.697,0
1983.7,7
1983.703,3.8
1983.705,5.5
1983.708,0.1
1983.711,4
1983.714,0
1983.716,0.6
1983.719,3
1983.722,6.5
1983.725,0
1983.727,0
1983.73,0.1
1983.733,0
1983.736,0
1983.738,0
1983.741,0
1983.744,0
1983.747,0
1983.749,3
1983.752,3.4
1983.755,0
1983.758,0
1983.76,0
1983.763,0
1983.766,1.2
1983.768,2.3
1983.771,2.1
1983.774,3.6
1983.777,0.8
1983.779,0
1983.782,7.6
1983.785,7.9
1983.788,21.3
1983.79,0.4
1983.793,0.7
1983.796,0.7
1983.799,0
1983.801,0
1983.804,0
1983.807,0
1983.81,0
1983.812,0
1983.815,0
1983.818,0
1983.821,0
1983.823,0
1983.826,0
1983.829,0
1983.832,0.1
1983.834,0
1983.837,2.9
1983.84,0.1
1983.842,0
1983.845,0
1983.848,0
1983.851,2.3
1983.853,0.2
1983.856,0
1983.859,0
1983.862,0
1983.864,0
1983.867,0
1983.87,0
1983.873,0
1983.875,0.1
1983.878,0
1983.881,0
1983.884,0
1983.886,0
1983.889,0
1983.892,0
1983.895,0
1983.897,3.4
1983.9,6.1
1983.903,23.8
1983.905,2.8
1983.908,0
1983.911,0
1983.914,0
1983.916,0
1983.919,0
1983.922,0
1983.925,0.1
1983.927,1.3
1983.93,0
1983.933,0.1
1983.936,6.7
1983.938,4.9
1983.941,0
1983.944,1.5
1983.947,0
1983.949,0
1983.952,2.4
1983.955,0.3
1983.958,3.3
1983.96,5.4
1983.963,5.2
1983.966,8.2
1983.968,10.6
1983.971,1.9
1983.974,1.2
1983.977,3.1
1983.979,0.6
1983.982,0.5
1983.985,0
1983.988,0
1983.99,0
1983.993,0
1983.996,0
1983.999,0
1984.001,1.9
1984.004,12
1984.007,0
1984.01,0.4
1984.012,2.1
1984.015,1.1
1984.018,1.1
1984.02,0.1
1984.023,0
1984.026,0.4
1984.029,2.6
1984.031,5.3
1984.034,4.3
1984.037,0.2
1984.04,0
1984.042,18.1
1984.045,0
1984.048,0
1984.051,0
1984.053,0
1984.056,7.2
1984.059,2.8
1984.061,9.1
1984.064,0.1
1984.067,9.6
1984.07,3.6
1984.072,2.1
1984.075,1
1984.078,0
1984.081,3.8
1984.083,0.4
1984.086,2.7
1984.089,0.6
1984.092,1
1984.094,1.4
1984.097,1.9
1984.1,2.1
1984.102,0.9
1984.105,0
1984.108,0
1984.111,0
1984.113,0
1984.116,0
1984.119,0
1984.122,0
1984.124,0
1984.127,0
1984.13,0
1984.133,0
1984.135,0
1984.138,4.9
1984.141,5.2
1984.143,7.2
1984.146,0.2
1984.149,0
1984.152,0
1984.154,0.4
1984.157,0.2
1984.16,0.8
1984.163,0.4
1984.165,2
1984.168,0
1984.171,0.1
1984.173,1.2
1984.176,0
1984.179,0
1984.182,0
1984.184,0
1984.187,0
1984.19,0.4
1984.193,9.5
1984.195,0.1
1984.198,0
1984.201,0
1984.204,0
1984.206,0
1984.209,0
1984.212,0
1984.214,0
1984.217,0
1984.22,0
1984.223,0
1984.225,23.8
1984.228,6.9
1984.231,6.4
1984.234,0.2
1984.236,1.8
1984.239,3.5
1984.242,2.5
1984.245,4.9
1984.247,3.2
1984.25,0
1984.253,0
1984.255,0
1984.258,0
1984.261,0.4
1984.264,1.2
1984.266,0
1984.269,0.1
1984.272,0.2
1984.275,0.2
1984.277,1.8
1984.28,0
1984.283,0
1984.286,0
1984.288,0
1984.291,0.1
1984.294,0
1984.296,0
1984.299,0
1984.302,0
1984.305,0
1984.307,0
1984.31,0
1984.313,0
1984.316,0
1984.318,0
1984.321,0
1984.324,0
1984.327,0
1984.329,0
1984.332,0
1984.335,0
1984.337,0
1984.34,0
1984.343,0
1984.346,0
1984.348,0
1984.351,0
1984.354,0
1984.357,4.9
1984.359,0
1984.362,0
1984.365,0
1984.367,0
1984.37,2.6
1984.373,3.3
1984.376,1.6
1984.378,0
1984.381,0
1984.384,5.3
1984.387,17.6
1984.389,5.6
1984.392,0.2
1984.395,0
1984.398,11.4
1984.4,17.4
1984.403,3.5
1984.406,0.3
1984.408,0
1984.411,0
1984.414,5
1984.417,7.4
1984.419,2
1984.422,0
1984.425,3.9
1984.428,0
1984.43,8.3
1984.433,0
1984.436,0
1984.439,0
1984.441,0
1984.444,0
1984.447,0
1984.449,0
1984.452,0
1984.455,0
1984.458,0
1984.46,11.3
1984.463,0
1984.466,0
1984.469,0.3
1984.471,0
1984.474,0
1984.477,2.4
1984.48,0
1984.482,0
1984.485,0
1984.488,0
1984.49,0
1984.493,0
1984.496,0
1984.499,0
1984.501,0
1984.504,0
1984.507,0
1984.51,0
1984.512,0
1984.515,0
1984.518,0.9
1984.52,1.3
1984.523,0
1984.526,0
1984.529,4.6
1984.531,4.4
1984.534,0.1
1984.537,0
1984.54,0
1984.542,0
1984.545,0.1
1984.548,0
1984.551,0
1984.553,0
1984.556,0
1984.559,0
1984.561,0.4
1984.564,4.4
1984.567,0
1984.57,0
1984.572,0
1984.575,0
1984.578,2.9
1984.581,0
1984.583,3.9
1984.586,0.2
1984.589,12.7
1984.592,0.8
1984.594,0
1984.597,0.5
1984.6,6.7
1984.602,0
1984.605,0
1984.608,0
1984.611,0
1984.613,0.2
1984.616,0
1984.619,3.8
1984.622,0.9
1984.624,0
1984.627,0
1984.63,0
1984.633,0
1984.635,0
1984.638,0
1984.641,0.6
1984.643,0.2
1984.646,1.7
1984.649,0
1984.652,0
1984.654,0
1984.657,0
1984.66,0.1
1984.663,0
1984.665,0
1984.668,0
1984.671,0
1984.673,3.6
1984.676,0.2
1984.679,0
1984.682,0
1984.684,0
1984.687,0
1984.69,1.3
1984.693,0
1984.695,0
1984.698,0
1984.701,6.4
1984.704,3.5
1984.706,0
1984.709,4.7
1984.712,18.9
1984.714,0
1984.717,18.8
1984.72,16.8
1984.723,3.7
1984.725,0.8
1984.728,0.1
1984.731,0
1984.734,0
1984.736,0
1984.739,0
1984.742,8.8
1984.745,3.8
1984.747,0
1984.75,0.4
1984.753,9
1984.755,0.9
1984.758,1.3
1984.761,0
1984.764,0
1984.766,0.9
1984.769,0.5
1984.772,5.7
1984.775,0.2
1984.777,0
1984.78,0
1984.783,0
1984.786,0
1984.788,0
1984.791,0
1984.794,3.4
1984.796,2.7
1984.799,4.9
1984.802,0
1984.805,3.7
1984.807,4.4
1984.81,0.2
1984.813,14.3
1984.816,0
1984.818,0
1984.821,1.6
1984.824,1.1
1984.827,0
1984.829,0
1984.832,0
1984.835,0
1984.837,12.7
1984.84,0.1
1984.843,0
1984.846,5.7
1984.848,0.1
1984.851,2
1984.854,3.1
1984.857,0.2
1984.859,0.1
1984.862,0
1984.865,9.9
1984.867,0.4
1984.87,0.1
1984.873,0
1984.876,11.3
1984.878,0.2
1984.881,0
1984.884,0
1984.887,6.7
1984.889,6.6
1984.892,12.1
1984.895,8.6
1984.898,1.4
1984.9,1.7
1984.903,0
1984.906,2.3
1984.908,0
1984.911,0
1984.914,2.5
1984.917,0.2
1984.919,2.3
1984.922,2.5
1984.925,1.5
1984.928,8.5
1984.93,0.1
1984.933,0
1984.936,1
1984.939,0
1984.941,0.1
1984.944,0.1
1984.947,0
1984.949,6.7
1984.952,2.5
1984.955,8.9
1984.958,2.1
1984.96,0.6
1984.963,0.9
1984.966,2.9
1984.969,0.1
1984.971,0
1984.974,4
1984.977,3.1
1984.98,0.9
1984.982,5.2
1984.985,0
1984.988,0
1984.99,0
1984.993,4.6
1984.996,1.4
1985.001,0
1985.004,0
1985.007,0
1985.01,0
1985.012,2.4
1985.015,0.5
1985.018,0.1
1985.021,0.5
1985.023,0
1985.026,0
1985.029,0
1985.032,0.2
1985.034,0
1985.037,0
1985.04,0.8
1985.042,0
1985.045,0.2
1985.048,0
1985.051,0
1985.053,6
1985.056,10.3
1985.059,0
1985.062,0
1985.064,4.3
1985.067,11.2
1985.07,0.2
1985.073,5.7
1985.075,1.2
1985.078,4.3
1985.081,1
1985.084,0
1985.086,0
1985.089,0
1985.092,0.3
1985.095,0
1985.097,0
1985.1,4
1985.103,8.4
1985.105,14.6
1985.108,3.7
1985.111,0
1985.114,0
1985.116,0
1985.119,0
1985.122,0
1985.125,0
1985.127,0
1985.13,0
1985.133,0
1985.136,0
1985.138,0.3
1985.141,0
1985.144,0
1985.147,0
1985.149,0
1985.152,0
1985.155,0.1
1985.158,0
1985.16,4.5
1985.163,6
1985.166,2.6
1985.168,3.2
1985.171,0
1985.174,0
1985.177,1.8
1985.179,0
1985.182,0
1985.185,0.2
1985.188,0
1985.19,0
1985.193,0
1985.196,0
1985.199,0.8
1985.201,4.6
1985.204,0
1985.207,0.2
1985.21,0
1985.212,0
1985.215,1.3
1985.218,3.4
1985.221,2.8
1985.223,1.2
1985.226,1.2
1985.229,0.7
1985.232,5.8
1985.234,0.4
1985.237,0
1985.24,1.6
1985.242,0.2
1985.245,3.1
1985.248,0.8
1985.251,0
1985.253,1.1
1985.256,0.4
1985.259,2.2
1985.262,5.1
1985.264,10.3
1985.267,0
1985.27,0.3
1985.273,3.4
1985.275,3.1
1985.278,0.3
1985.281,1.1
1985.284,0
1985.286,0.2
1985.289,0
1985.292,0
1985.295,0
1985.297,0
1985.3,3.7
1985.303,0
1985.305,0
1985.308,0
1985.311,0
1985.314,0
1985.316,0
1985.319,0.4
1985.322,4.5
1985.325,0.1
1985.327,0
1985.33,0
1985.333,0
1985.336,0
1985.338,0
1985.341,0
1985.344,0
1985.347,0
1985.349,0
1985.352,0
1985.355,0
1985.358,0
1985.36,3.7
1985.363,0
1985.366,31.8
1985.368,0
1985.371,0
1985.374,0
1985.377,0
1985.379,0
1985.382,4.1
1985.385,26.7
1985.388,0
1985.39,0
1985.393,0.5
1985.396,0.2
1985.399,15.5
1985.401,4.7
1985.404,0
1985.407,0
1985.41,0
1985.412,0
1985.415,0
1985.418,0
1985.421,6.4
1985.423,5.6
1985.426,15.9
1985.429,17.3
1985.432,2
1985.434,1.1
1985.437,0
1985.44,0
1985.442,6.3
1985.445,0.2
1985.448,2.3
1985.451,0
1985.453,0
1985.456,0
1985.459,0.3
1985.462,0.1
1985.464,0.7
1985.467,9.3
1985.47,5
1985.473,6.6
1985.475,0.7
1985.478,5.6
1985.481,10.2
1985.484,0.4
1985.486,0
1985.489,1.5
1985.492,1.8
1985.495,0
1985.497,0
1985.5,0
1985.503,0
1985.505,0
1985.508,0.6
1985.511,0
1985.514,0
1985.516,0
1985.519,0
1985.522,0
1985.525,0
1985.527,0
1985.53,1.3
1985.533,1.1
1985.536,2.6
1985.538,0
1985.541,3.8
1985.544,0.7
1985.547,4.3
1985.549,1.9
1985.552,5.2
1985.555,0.3
1985.558,0
1985.56,0
1985.563,0
1985.566,0.5
1985.568,2.2
1985.571,13.6
1985.574,2.3
1985.577,2.7
1985.579,0.4
1985.582,0.2
1985.585,5.2
1985.588,1.1
1985.59,17.3
1985.593,3.4
1985.596,0.9
1985.599,6.8
1985.601,3.2
1985.604,4.1
1985.607,0.6
1985.61,0.7
1985.612,6.9
1985.615,0.4
1985.618,0
1985.621,0
1985.623,0
1985.626,0.3
1985.629,4.8
1985.632,2.8
1985.634,0.8
1985.637,6.2
1985.64,0
1985.642,9.3
1985.645,0.4
1985.648,0
1985.651,0
1985.653,0
1985.656,0
1985.659,0
1985.662,0
1985.664,0.2
1985.667,0
1985.67,10.2
1985.673,1.4
1985.675,0.7
1985.678,0
1985.681,0
1985.684,0
1985.686,0
1985.689,0
1985.692,0
1985.695,0
1985.697,0
1985.7,0
1985.703,0.5
1985.705,0
1985.708,0
1985.711,0
1985.714,0
1985.716,0.1
1985.719,0
1985.722,1
1985.725,0
1985.727,0
1985.73,0
1985.733,0
1985.736,0
1985.738,0
1985.741,0
1985.744,0
1985.747,0
1985.749,0
1985.752,3.5
1985.755,3.1
1985.758,5.1
1985.76,0
1985.763,11.9
1985.766,0.4
1985.768,2.5
1985.771,0
1985.774,0
1985.777,0
1985.779,0
1985.782,0
1985.785,0
1985.788,0
1985.79,0
1985.793,0
1985.796,0
1985.799,0
1985.801,0
1985.804,0
1985.807,0
1985.81,0
1985.812,0
1985.815,0
1985.818,0
1985.821,0
1985.823,0
1985.826,0
1985.829,0
1985.832,0.1
1985.834,0
1985.837,0
1985.84,0
1985.842,1.2
1985.845,0
1985.848,0
1985.851,4.1
1985.853,5
1985.856,5.4
1985.859,0
1985.862,0.1
1985.864,0
1985.867,0
1985.87,5
1985.873,0
1985.875,8.2
1985.878,0.1
1985.881,0
1985.884,0
1985.886,0.1
1985.889,0.1
1985.892,0.1
1985.895,0.1
1985.897,0
1985.9,0.9
1985.903,0
1985.905,0
1985.908,0
1985.911,6
1985.914,1.4
1985.916,5.4
1985.919,2.1
1985.922,1.1
1985.925,12.6
1985.927,6.9
1985.93,8.6
1985.933,1.3
1985.936,0.5
1985.938,0
1985.941,2.9
1985.944,0.1
1985.947,0
1985.949,0.2
1985.952,0
1985.955,0
1985.958,0
1985.96,2.3
1985.963,0
1985.966,1.2
1985.968,0
1985.971,3.6
1985.974,5.6
1985.977,8.1
1985.979,2.3
1985.982,24.9
1985.985,2
1985.988,0
1985.99,0
1985.993,0
1985.996,0
1985.999,0.1
1986.001,9.2
1986.004,19.8
1986.007,0
1986.01,6.9
1986.012,0
1986.015,0
1986.018,15.4
1986.021,0.3
1986.023,2.6
1986.026,0.6
1986.029,0.4
1986.032,0
1986.034,0.7
1986.037,0.1
1986.04,1.9
1986.042,0.4
1986.045,0.9
1986.048,0.3
1986.051,1.4
1986.053,6
1986.056,0.3
1986.059,6.8
1986.062,0.4
1986.064,0
1986.067,0
1986.07,0
1986.073,8.3
1986.075,8.2
1986.078,4.6
1986.081,0.1
1986.084,0.2
1986.086,1.2
1986.089,2.7
1986.092,0
1986.095,0
1986.097,5.2
1986.1,0.4
1986.103,0
1986.105,0
1986.108,0
1986.111,0
1986.114,0
1986.116,0
1986.119,0
1986.122,0
1986.125,0
1986.127,0
1986.13,0
1986.133,0
1986.136,0
1986.138,0
1986.141,0
1986.144,0
1986.147,0
1986.149,0
1986.152,0
1986.155,0
1986.158,0
1986.16,1.3
1986.163,0
1986.166,0
1986.168,3.2
1986.171,3.8
1986.174,0
1986.177,0
1986.179,0
1986.182,0
1986.185,1
1986.188,0
1986.19,0
1986.193,0
1986.196,0
1986.199,0
1986.201,0
1986.204,0.3
1986.207,0
1986.21,8
1986.212,2.1
1986.215,2.1
1986.218,1.8
1986.221,1.6
1986.223,6.7
1986.226,0.1
1986.229,1.5
1986.232,1.6
1986.234,5.5
1986.237,1
1986.24,4.9
1986.242,0.5
1986.245,1.2
1986.248,0
1986.251,2.9
1986.253,1.3
1986.256,0
1986.259,0.4
1986.262,2
1986.264,5
1986.267,0
1986.27,0
1986.273,0
1986.275,0.3
1986.278,1.7
1986.281,4.4
1986.284,5.3
1986.286,2.9
1986.289,5
1986.292,5.5
1986.295,0.4
1986.297,8
1986.3,0
1986.303,4.7
1986.305,2.2
1986.308,0.4
1986.311,0.1
1986.314,0.4
1986.316,0
1986.319,0
1986.322,0
1986.325,0
1986.327,0
1986.33,0
1986.333,0
1986.336,0.3
1986.338,1.5
1986.341,0
1986.344,1.4
1986.347,1.5
1986.349,1.5
1986.352,0.5
1986.355,0.3
1986.358,1.1
1986.36,0
1986.363,0
1986.366,12.4
1986.368,0
1986.371,2.2
1986.374,3.8
1986.377,0
1986.379,6.7
1986.382,9.1
1986.385,3
1986.388,1.6
1986.39,0
1986.393,0
1986.396,0
1986.399,0
1986.401,0.2
1986.404,0
1986.407,0.1
1986.41,1.8
1986.412,1.8
1986.415,0.5
1986.418,0
1986.421,2.2
1986.423,0
1986.426,0
1986.429,0
1986.432,0
1986.434,0
1986.437,2
1986.44,7.3
1986.442,0
1986.445,0
1986.448,0
1986.451,0
1986.453,0
1986.456,0
1986.459,0
1986.462,0
1986.464,0
1986.467,0
1986.47,1.1
1986.473,0
1986.475,3.9
1986.478,0
1986.481,0
1986.484,0
1986.486,0
1986.489,0
1986.492,0
1986.495,0
1986.497,0
1986.5,0
1986.503,0
1986.505,28
1986.508,0.3
1986.511,0
1986.514,0
1986.516,1.9
1986.519,0
1986.522,5.7
1986.525,0.3
1986.527,0.8
1986.53,0.3
1986.533,0
1986.536,0
1986.538,0
1986.541,0
1986.544,0
1986.547,0.2
1986.549,0
1986.552,0
1986.555,0
1986.558,7.1
1986.56,1.2
1986.563,0
1986.566,0
1986.568,0
1986.571,1.3
1986.574,0
1986.577,0.5
1986.579,0
1986.582,1
1986.585,0
1986.588,17.8
1986.59,0.4
1986.593,0
1986.596,0.6
1986.599,0
1986.601,0
1986.604,2.2
1986.607,6.2
1986.61,0
1986.612,0
1986.615,0
1986.618,0
1986.621,0
1986.623,0
1986.626,1.2
1986.629,8.1
1986.632,0
1986.634,0
1986.637,3.2
1986.64,6.2
1986.642,2.7
1986.645,0
1986.648,27.5
1986.651,1.8
1986.653,5.3
1986.656,0.4
1986.659,0
1986.662,0.1
1986.664,0
1986.667,0.1
1986.67,4.3
1986.673,0.1
1986.675,0
1986.678,0.1
1986.681,0
1986.684,0
1986.686,0
1986.689,0
1986.692,0
1986.695,0
1986.697,0
1986.7,22.4
1986.703,0
1986.705,4.4
1986.708,0
1986.711,0
1986.714,0
1986.716,0
1986.719,0
1986.722,0
1986.725,0
1986.727,0
1986.73,0
1986.733,0
1986.736,0
1986.738,0
1986.741,0
1986.744,0
1986.747,0
1986.749,0
1986.752,0
1986.755,0
1986.758,0
1986.76,0
1986.763,0
1986.766,0
1986.768,0
1986.771,0
1986.774,0
1986.777,0
1986.779,0
1986.782,0
1986.785,12
1986.788,0
1986.79,0
1986.793,0.1
1986.796,2.6
1986.799,9
1986.801,0
1986.804,17.9
1986.807,1.9
1986.81,0
1986.812,3.9
1986.815,0
1986.818,2.1
1986.821,5.3
1986.823,1.7
1986.826,0
1986.829,1.3
1986.832,3.2
1986.834,1.1
1986.837,0
1986.84,3.9
1986.842,0
1986.845,0.3
1986.848,0
1986.851,4.5
1986.853,0
1986.856,2.1
1986.859,6.1
1986.862,0.8
1986.864,0
1986.867,7.1
1986.87,10.8
1986.873,0
1986.875,2
1986.878,5.4
1986.881,9.7
1986.884,4.1
1986.886,6.8
1986.889,0.1
1986.892,3.7
1986.895,0.2
1986.897,0
1986.9,2.6
1986.903,0
1986.905,0
1986.908,0.2
1986.911,0
1986.914,0
1986.916,0.4
1986.919,0
1986.922,0.1
1986.925,0
1986.927,7.1
1986.93,0
1986.933,1
1986.936,2.6
1986.938,1.5
1986.941,0.3
1986.944,4.2
1986.947,6.8
1986.949,1.4
1986.952,0.2
1986.955,10.7
1986.958,0
1986.96,2.4
1986.963,0.9
1986.966,0
1986.968,0
1986.971,1.9
1986.974,0
1986.977,0
1986.979,6
1986.982,3.7
1986.985,0
1986.988,0
1986.99,0
1986.993,1.7
1986.996,5.9
1986.999,10.9
1987.001,0.2
1987.004,0.5
1987.007,0
1987.01,3.8
1987.012,0
1987.015,0
1987.018,0
1987.021,0
1987.023,0
1987.026,0
1987.029,0.2
1987.032,0
1987.034,3
1987.037,0
1987.04,0
1987.042,0
1987.045,0
1987.048,0
1987.051,0
1987.053,0
1987.056,0.6
1987.059,0.2
1987.062,0
1987.064,0.2
1987.067,0
1987.07,0
1987.073,0
1987.075,0
1987.078,0
1987.081,0
1987.084,0
1987.086,1.6
1987.089,1.4
1987.092,0
1987.095,0
1987.097,0
1987.1,0.4
1987.103,0.2
1987.105,1.9
1987.108,0.1
1987.111,0.2
1987.114,0.8
1987.116,0
1987.119,8.9
1987.122,0
1987.125,0
1987.127,0
1987.13,0
1987.133,0
1987.136,0
1987.138,0
1987.141,0
1987.144,0.4
1987.147,0
1987.149,0
1987.152,0
1987.155,6.3
1987.158,6.9
1987.16,4.7
1987.163,2.4
1987.166,0
1987.168,1.7
1987.171,0.1
1987.174,1.9
1987.177,10.2
1987.179,4.7
1987.182,0
1987.185,0
1987.188,0
1987.19,0
1987.193,0
1987.196,0
1987.199,0
1987.201,0
1987.204,0
1987.207,3.7
1987.21,1.5
1987.212,0.7
1987.215,0
1987.218,0
1987.221,6
1987.223,5.4
1987.226,1.7
1987.229,0.2
1987.232,11.9
1987.234,2.7
1987.237,1.8
1987.24,0.6
1987.242,0
1987.245,2.5
1987.248,5.4
1987.251,0
1987.253,6.5
1987.256,14
1987.259,0.2
1987.262,10.1
1987.264,6.6
1987.267,0.9
1987.27,2.7
1987.273,2.6
1987.275,0
1987.278,0
1987.281,0
1987.284,0
1987.286,0
1987.289,0
1987.292,0
1987.295,0
1987.297,0
1987.3,0
1987.303,0
1987.305,0
1987.308,0
1987.311,0
1987.314,0
1987.316,0
1987.319,0
1987.322,1.2
1987.325,1.7
1987.327,0
1987.33,1.4
1987.333,0.5
1987.336,0.2
1987.338,0
1987.341,0
1987.344,0
1987.347,0
1987.349,0
1987.352,0
1987.355,0
1987.358,1.6
1987.36,1
1987.363,8.1
1987.366,2.9
1987.368,0.8
1987.371,0
1987.374,5.8
1987.377,1.4
1987.379,0
1987.382,0
1987.385,0.3
1987.388,3.5
1987.39,2.1
1987.393,0
1987.396,0
1987.399,0
1987.401,0
1987.404,2.8
1987.407,0
1987.41,18.5
1987.412,0
1987.415,0
1987.418,4.9
1987.421,5.6
1987.423,2.7
1987.426,7.9
1987.429,2.7
1987.432,0
1987.434,12
1987.437,7.2
1987.44,3.7
1987.442,1.6
1987.445,0
1987.448,0
1987.451,0
1987.453,0
1987.456,3.9
1987.459,2.9
1987.462,8
1987.464,2.1
1987.467,0
1987.47,0
1987.473,7.9
1987.475,0
1987.478,1.6
1987.481,6.2
1987.484,0.2
1987.486,0
1987.489,0
1987.492,0
1987.495,0
1987.497,0
1987.5,0
1987.503,0
1987.505,0
1987.508,0
1987.511,0
1987.514,0
1987.516,0
1987.519,0
1987.522,0
1987.525,0
1987.527,0
1987.53,0
1987.533,0.4
1987.536,2.7
1987.538,3.9
1987.541,1.7
1987.544,13.2
1987.547,7.8
1987.549,0.9
1987.552,1.8
1987.555,0.4
1987.558,0
1987.56,0.6
1987.563,0.2
1987.566,1.1
1987.568,0
1987.571,10.2
1987.574,0
1987.577,0
1987.579,0
1987.582,4.4
1987.585,1
1987.588,0
1987.59,0.7
1987.593,0
1987.596,0
1987.599,0
1987.601,0
1987.604,0
1987.607,0
1987.61,4
1987.612,0
1987.615,0.4
1987.618,0
1987.621,0
1987.623,0
1987.626,1.1
1987.629,0
1987.632,0
1987.634,0
1987.637,2.7
1987.64,1.7
1987.642,0
1987.645,0.7
1987.648,5.8
1987.651,1.4
1987.653,0
1987.656,0
1987.659,0
1987.662,0
1987.664,0
1987.667,1
1987.67,0.2
1987.673,0.9
1987.675,5.2
1987.678,0.9
1987.681,2.2
1987.684,0.2
1987.686,0
1987.689,0.5
1987.692,0
1987.695,0.9
1987.697,8.9
1987.7,0
1987.703,0
1987.705,0
1987.708,0.6
1987.711,0.4
1987.714,1.6
1987.716,7.5
1987.719,0
1987.722,0
1987.725,0
1987.727,2
1987.73,0
1987.733,0
1987.736,0
1987.738,0
1987.741,0
1987.744,0
1987.747,0
1987.749,0
1987.752,0.2
1987.755,14.1
1987.758,0
1987.76,0.5
1987.763,6.4
1987.766,9.1
1987.768,1.4
1987.771,31.7
1987.774,7.3
1987.777,0.3
1987.779,1.4
1987.782,0.5
1987.785,5.3
1987.788,31.3
1987.79,2.5
1987.793,0
1987.796,4
1987.799,1.4
1987.801,24.1
1987.804,0.5
1987.807,0
1987.81,0
1987.812,0
1987.815,0
1987.818,2.7
1987.821,1.7
1987.823,0
1987.826,0
1987.829,0.5
1987.832,7.6
1987.834,0.2
1987.837,0
1987.84,0
1987.842,0
1987.845,0
1987.848,0
1987.851,0
1987.853,14.5
1987.856,0
1987.859,1.6
1987.862,17.6
1987.864,0.2
1987.867,0.2
1987.87,3
1987.873,0.2
1987.875,0
1987.878,0
1987.881,0.7
1987.884,8.9
1987.886,0
1987.889,0
1987.892,2.8
1987.895,0
1987.897,0
1987.9,0
1987.903,0
1987.905,0
1987.908,0
1987.911,0
1987.914,0
1987.916,0.2
1987.919,0
1987.922,0
1987.925,0
1987.927,0
1987.93,0.2
1987.933,0
1987.936,0
1987.938,0
1987.941,0
1987.944,0
1987.947,0
1987.949,0
1987.952,0
1987.955,8.3
1987.958,1.9
1987.96,0.5
1987.963,0
1987.966,0.2
1987.968,0
1987.971,0
1987.974,0
1987.977,0.2
1987.979,0.4
1987.982,0.1
1987.985,1.5
1987.988,0
1987.99,0.3
1987.993,1.7
1987.996,4.9
1987.999,0
1988.001,3.4
1988.004,7
1988.007,2.5
1988.01,9.3
1988.012,5.8
1988.015,0.4
1988.018,0.3
1988.02,1.1
1988.023,0.9
1988.026,0
1988.029,0
1988.031,5.7
1988.034,1
1988.037,0.4
1988.04,0
1988.042,0
1988.045,0
1988.048,0
1988.051,0.7
1988.053,3.5
1988.056,13.9
1988.059,0.6
1988.061,6.5
1988.064,11.2
1988.067,6.3
1988.07,0
1988.072,6.9
1988.075,6.7
1988.078,8.8
1988.081,0
1988.083,11.4
1988.086,1.4
1988.089,1.7
1988.092,8.5
1988.094,0.3
1988.097,0.3
1988.1,0
1988.102,4.7
1988.105,4.4
1988.108,3.2
1988.111,2.8
1988.113,0
1988.116,0
1988.119,4.4
1988.122,0
1988.124,0
1988.127,0
1988.13,0
1988.133,0
1988.135,0
1988.138,0
1988.141,0
1988.143,0
1988.146,0
1988.149,0
1988.152,0.1
1988.154,0
1988.157,0
1988.16,0
1988.163,0
1988.165,0
1988.168,0
1988.171,3.4
1988.173,0
1988.176,0
1988.179,0
1988.182,0
1988.184,0
1988.187,4
1988.19,0
1988.193,0
1988.195,0
1988.198,2.2
1988.201,2.4
1988.204,7.2
1988.206,0.3
